ESPECIE;GRUPO;CATEGORIA;LANCE;VALOR FINAL;TIPO;SITUACAO;MUNICIPIO;UF;PESO;IDADE
BOVINOS;Femea(s);Novilhota(s);104,031;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;1;0;0
BOVINOS;Femea(s);Novilha(s);104,030;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;1;0;0
BOVINOS;Macho(s);Bezerro(s);104,029;580,00;580,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;1;0;0
BOVINOS;Femea(s);Vaca(s);104,028;2.600,00;2.600,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;1;0;0
BOVINOS;Femea(s);Bezerra(s);104,027;1.600,00;6.400,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;4;0;0
BOVINOS;Macho(s);Garrote(s);104,026;3.100,00;3.100,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;1;0;0
BOVINOS;Macho(s);Boi(s);104,025;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;1;0;0
BOVINOS;Femea(s);Vaca(s);104,024;4.000,00;4.000,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;1;0;0
BOVINOS;Femea(s);Vaca(s);104,023;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;1;0;0
BOVINOS;Femea(s);Bezerra(s);104,022;1.400,00;1.400,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;1;0;0
BOVINOS;Femea(s);Vaca(s);104,021;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;1;0;0
BOVINOS;Macho(s);Bezerro(s);104,020;500,00;500,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;1;0;0
BOVINOS;Femea(s);Bezerra(s);104,019;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;1;0;0
BOVINOS;Femea(s);Vaca(s);104,018;3.300,00;6.600,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;2;0;0
BOVINOS;Femea(s);Vaca(s);104,017;2.460,00;2.460,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;1;0;0
BOVINOS;Femea(s);Vaca(s);104,016;2.300,00;2.300,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;1;0;0
BOVINOS;Femea(s);Vaca(s);104,015;3.560,00;3.560,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;1;0;0
BOVINOS;Femea(s);Novilha(s);104,014;5.320,00;5.320,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;1;0;0
BOVINOS;Macho(s);Boi(s);104,012;4.820,00;4.820,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;1;0;0
BOVINOS;Femea(s);Bezerra(s);104,011;2.000,00;2.000,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;1;0;0
BOVINOS;Femea(s);Novilhota(s);104,010;0,00;0,00;Animal;Ativo;Araguari;Minas Gerais;2;0;
BOVINOS;Femea(s);Bezerra(s);104,009;1.600,00;3.200,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;2;0;0
BOVINOS;Femea(s);Bezerra(s);104,008;1.800,00;3.600,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;2;0;0
BOVINOS;Femea(s);Vaca(s);104,007;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;1;0;0
BOVINOS;Macho(s);Garrotinho(s);104,006;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;2;0;0
BOVINOS;Macho(s);Bezerro(s);104,004;1.280,00;2.560,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;2;0;0
BOVINOS;Femea(s);Vaca(s);104,002;3.160,00;6.320,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;2;0;0
BOVINOS;Femea(s);Bezerra(s);104,001;0,00;0,00;Animal;Ativo;Araguari;Minas Gerais;3;0;
BOVINOS;Femea(s);Bezerra(s);104,000;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;1;0;0
BOVINOS;Femea(s);Vaca(s);103,999;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;1;0;0
BOVINOS;Femea(s);Vaca(s);103,997;3.400,00;3.400,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;1;0;0
BOVINOS;Femea(s);Vaca(s);103,995;3.440,00;3.440,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;1;0;0
BOVINOS;Macho(s) e Femea(s);Bezerro(s) e Bezerra(s);103,993;1.360,00;4.080,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;3;0;0
BOVINOS;Femea(s);Novilhota(s);103,992;0,00;0,00;Animal;Ativo;Araguari;Minas Gerais;4;0;
BOVINOS;Femea(s);Novilhota(s);103,988;0,00;0,00;Animal;Ativo;Araguari;Minas Gerais;4;0;
BOVINOS;Femea(s);Bezerra(s);103,984;0,00;0,00;Animal;Ativo;Araguari;Minas Gerais;4;0;
BOVINOS;Femea(s);Novilhota(s);103,981;0,00;0,00;Animal;Ativo;Araguari;Minas Gerais;3;0;
